index	red ir
10590	23904	27760
10591	23954	27752
10592	23913	27810
10593	23897	27796
10594	23930	27758
10595	23939	27816
10596	23903	27835
10597	23934	27797
10598	23966	27784
10599	23924	27844
10600	23906	27816
10601	23935	27775
10602	23937	27834
10603	23916	27842
10604	23902	27800
10605	23958	27766
10606	23954	27815
10607	23910	27860
10608	23923	27808
10609	23952	27769
10610	23923	27833
10611	23894	27845
10612	23959	27807
10613	23980	27801
10614	23958	27856
10615	23926	27867
10616	23964	27824
10617	23949	27845
10618	23937	27876
10619	23941	27830
10620	23991	27819
10621	23956	27859
10622	23935	27886
10623	23966	27836
10624	23970	27885
10625	23947	27917
10626	23976	27851
10627	24004	27858
10628	23942	27906
10629	23932	27876
10630	23974	27860
10631	23961	27912
10632	23944	27895
10633	23999	27852
10634	23974	27910
10635	23943	27916
10636	23989	27867
10637	23982	27922
10638	23955	27940
10639	23996	27902
10640	24012	27882
10641	23998	27941
10642	23966	27965
10643	23950	27942
10644	23984	27912
10645	23997	27956
10646	23954	27973
10647	24018	27922
10648	24015	27945
10649	23975	27978
10650	23998	27935
10651	24005	27919
10652	23984	27962
10653	23945	27962
10654	24003	27891
10655	23998	27912
10656	23932	27909
10657	23975	27835
10658	23942	27825
10659	23905	27844
10660	23921	27786
10661	23949	27718
10662	23893	27779
10663	23868	27718
10664	23903	27737
10665	23856	27699
10666	23885	27654
10667	23870	27668
10668	23844	27691
10669	23868	27620
10670	23888	27616
10671	23842	27656
10672	23838	27620
10673	23860	27579
10674	23855	27638
10675	23819	27636
10676	23869	27591
10677	23867	27635
10678	23830	27640
10679	23869	27601
10680	23866	27629
10681	23832	27654
10682	23856	27585
10683	23884	27569
10684	23844	27626
10685	23815	27623
10686	23856	27567
10687	23846	27611
10688	23821	27621
10689	23862	27567
10690	23862	27587
10691	23799	27613
10692	23845	27562
10693	23838	27554
10694	23830	27598
10695	23782	27586
10696	23855	27539
10697	23863	27570
10698	23816	27602
10699	23804	27600
10700	23840	27548
10701	23852	27594
10702	23827	27619
10703	23826	27579
10704	23873	27568
10705	23856	27629
10706	23836	27651
10707	23838	27619
10708	23874	27608
10709	23868	27660
10710	23843	27663
10711	23885	27617
10712	23905	27639
10713	23849	27675
10714	23862	27663
10715	23857	27695
10716	23848	27688
10717	23870	27640
10718	23906	27621
10719	23870	27681
10720	23854	27690
10721	23881	27641
10722	23890	27647
10723	23862	27684
10724	23846	27686
10725	23897	27643
10726	23899	27698
10727	23856	27708
10728	23907	27666
10729	23898	27685
10730	23870	27733
10731	23892	27697
10732	23929	27693
10733	23892	27749
10734	23881	27714
10735	23918	27684
10736	23902	27747
10737	23879	27763
10738	23930	27722
10739	23935	27767
10740	23900	27786
10741	23949	27724
10742	23927	27780
10743	23896	27816
10744	23930	27760
10745	23960	27742
10746	23912	27799
10747	23917	27764
10748	23936	27755
10749	23918	27808
10750	23901	27776
10751	23966	27742
10752	23930	27809
10753	23896	27818
10754	23950	27762
10755	23930	27801
10756	23923	27827
10757	23920	27782
10758	23970	27767
10759	23949	27830
10760	23901	27846
10761	23968	27786
10762	23949	27809
10763	23951	27835
10764	23912	27849
10765	23976	27810
10766	23993	27836
10767	23951	27884
10768	23932	27843
10769	23971	27829
10770	23968	27818
10771	23953	27879
10772	23916	27876
10773	23976	27837
10774	23985	27853
10775	23948	27904
10776	23953	27865
10777	23979	27859
10778	23963	27914
10779	23945	27900
10780	23959	27902
10781	24015	27878
10782	23977	27930
10783	23953	27937
10784	23994	27903
10785	24002	27915
10786	23988	27976
10787	23973	27943
10788	24026	27928
10789	23999	27981
10790	23969	27977
10791	24022	27937
10792	24013	28004
10793	23999	28025
10794	23996	28024
10795	23999	28000
10796	24020	28001
10797	24060	27986
10798	24025	28019
10799	23997	28043
10800	24043	27994
10801	24040	28058
10802	24006	28063
10803	24023	28019
10804	24072	28004
10805	24040	28069
10806	24014	28048
10807	24047	28013
10808	24045	28077
10809	24017	28079
10810	24058	28025
10811	24077	28079
10812	24029	28088
10813	24046	28040
10814	24058	28038
10815	24022	28098
10816	24031	28042
10817	24075	28038
10818	24040	28090
10819	24009	28086
10820	24051	28022
10821	24065	28089
10822	24009	28104
10823	24061	28043
10824	24080	28083
10825	24019	28090
10826	24053	28013
10827	24031	28013
10828	23990	28028
10829	23988	27962
10830	24024	27920
10831	23984	27930
10832	23956	27855
10833	23959	27802
10834	23944	27832
10835	23906	27819
10836	23901	27772
10837	23925	27709
10838	23937	27722
10839	23877	27747
10840	23879	27665
10841	23886	27625
10842	23884	27656
10843	23865	27688
10844	23864	27622
10845	23891	27595
10846	23874	27644
10847	23845	27654
10848	23883	27604
10849	23878	27586
10850	23845	27640
10851	23835	27610
10852	23877	27560
10853	23884	27573
10854	23837	27611
10855	23843	27558
10856	23845	27539
10857	23828	27571
10858	23811	27551
10859	23856	27494
10860	23831	27533
10861	23788	27547
10862	23841	27489
10863	23834	27528
10864	23794	27537
10865	23827	27479
10866	23871	27478
10867	23797	27534
10868	23775	27507
10869	23810	27475
10870	23822	27460
10871	23812	27520
10872	23783	27521
10873	23831	27471
10874	23838	27525
10875	23800	27540
10876	23831	27505
10877	23830	27533
10878	23806	27595
10879	23847	27543
10880	23881	27540
10881	23838	27591
10882	23820	27606
10883	23860	27557
10884	23845	27582
10885	23828	27615
10886	23828	27583
10887	23881	27559
10888	23844	27613
10889	23827	27596
10890	23864	27547
10891	23855	27614
10892	23819	27611
10893	23866	27562
10894	23882	27601
10895	23847	27626
10896	23860	27568
10897	23859	27569
10898	23834	27623
10899	23855	27596
10900	23888	27575
10901	23856	27624
10902	23853	27597
10903	23869	27583
10904	23853	27642
10905	23836	27647
10906	23887	27599
10907	23911	27658
10908	23848	27667
10909	23902	27625
10910	23880	27653
10911	23854	27685
10912	23896	27639
10913	23927	27642
10914	23905	27696
10915	23853	27702
10916	23922	27669
10917	23917	27658
10918	23905	27719
10919	23869	27724
10920	23919	27684
10921	23942	27709
10922	23895	27739
10923	23890	27751
10924	23931	27691
10925	23904	27707
10926	23900	27762
10927	23890	27726
10928	23944	27689
10929	23944	27746
10930	23901	27770
10931	23917	27724
10932	23930	27712
10933	23919	27764
10934	23888	27780
10935	23941	27728
10936	23959	27782
10937	23908	27797
10938	23956	27754
10939	23941	27770
10940	23918	27819
10941	23931	27769
10942	23978	27761
10943	23930	27816
10944	23925	27786
10945	23955	27763
10946	23934	27832
10947	23923	27815
10948	23970	27766
10949	23970	27821
10950	23934	27835
10951	23958	27779
10952	23964	27833
10953	23943	27854
10954	23960	27813
10955	23980	27785
10956	23958	27833
10957	23924	27845
10958	23970	27801
10959	23956	27819
10960	23945	27869
10961	23941	27820
10962	23981	27814
10963	23998	27834
10964	23952	27870
10965	23949	27831
10966	23992	27824
10967	23978	27858
10968	23948	27886
10969	23994	27838
10970	24009	27830
10971	23968	27883
10972	23950	27860
10973	23971	27830
10974	23979	27854
10975	23961	27893
10976	23990	27854
10977	24004	27842
10978	23960	27891
10979	23955	27846
10980	23983	27818
10981	23957	27880
10982	23952	27859
10983	24000	27832
10984	23967	27888
10985	23939	27869
10986	23989	27821
10987	23967	27861
10988	23929	27856
10989	23971	27798
10990	23980	27817
10991	23915	27806
10992	23939	27734
10993	23913	27717
10994	23883	27729
10995	23859	27676
10996	23871	27622
10997	23887	27560
10998	23858	27597
10999	23812	27587
11000	23851	27525
11001	23843	27508
11002	23828	27539
11003	23801	27554
11004	23835	27476
11005	23852	27476
11006	23812	27517
11007	23784	27493
11008	23820	27482
11009	23816	27478
11010	23802	27520
11011	23785	27495
11012	23843	27469
11013	23849	27465
11014	23812	27496
11015	23783	27513
11016	23816	27456
11017	23809	27494
11018	23774	27497
11019	23821	27440
11020	23838	27450
11021	23778	27481
11022	23797	27423
11023	23801	27407
11024	23785	27472
11025	23773	27418
11026	23819	27405
11027	23783	27465
11028	23760	27426
11029	23792	27394
11030	23785	27455
11031	23771	27437
11032	23822	27392
11033	23798	27452
11034	23771	27478
11035	23820	27442
11036	23817	27447
11037	23802	27507
11038	23793	27492
11039	23842	27461
11040	23850	27527
11041	23807	27551
11042	23816	27568
11043	23843	27532
11044	23848	27513
11045	23847	27572
11046	23822	27581
11047	23872	27540
11048	23881	27576
11049	23844	27614
11050	23843	27579
11051	23868	27558
11052	23866	27614
11053	23846	27638
11054	23845	27598
11055	23898	27590
11056	23864	27648
11057	23848	27615
11058	23884	27589
11059	23874	27649
11060	23845	27631
11061	23903	27586
11062	23887	27642
11063	23835	27649
11064	23879	27609
11065	23879	27639
11066	23848	27664
11067	23889	27608
11068	23909	27649
11069	23870	27670
11070	23856	27662
11071	23894	27609
11072	23890	27663
11073	23871	27693
11074	23911	27643
11075	23933	27653
11076	23893	27698
11077	23869	27672
11078	23902	27636
11079	23905	27692
11080	23901	27700
11081	23878	27710
11082	23875	27698
11083	23916	27651
11084	23931	27683
11085	23883	27731
11086	23887	27675
11087	23912	27654
11088	23916	27708
11089	23892	27738
11090	23910	27694
11091	23955	27688
11092	23912	27740
11093	23884	27753
11094	23931	27766
11095	23946	27719
11096	23930	27723
11097	23912	27781
11098	23912	27742
11099	23959	27730
11100	23918	27778
11101	23908	27757
11102	23933	27735
11103	23924	27788
11104	23910	27775
11105	23957	27727
11106	23970	27755
11107	23923	27812
11108	23931	27748
11109	23942	27742
11110	23919	27788
11111	23913	27770
11112	23961	27728
11113	23933	27791
11114	23915	27788
11115	23946	27755
11116	23945	27790
11117	23910	27809
11118	23966	27770
11119	23976	27793
11120	23930	27844
11121	23951	27799
11122	23959	27760
11123	23951	27813
11124	23919	27807
11125	23965	27761
11126	23966	27807
11127	23913	27814
11128	23972	27770
11129	23964	27803
11130	23923	27837
11131	23979	27789
11132	23997	27803
11133	23944	27847
11134	23940	27801
11135	23964	27775
11136	23961	27835
11137	23927	27852
11138	23977	27806
11139	23999	27812
11140	23958	27867
11141	23930	27833
11142	23973	27787
11143	23978	27852
11144	23938	27863
11145	23955	27812
11146	24003	27780
11147	23955	27854
11148	23928	27839
11149	23978	27788
11150	23958	27828
11151	23940	27864
11152	23957	27799
11153	24002	27806
11154	23964	27853
11155	23937	27857
11156	23976	27798
11157	23972	27872
11158	23945	27878
11159	23995	27831
11160	23991	27869
11161	23951	27865
11162	23937	27849
11163	23958	27775
11164	23951	27744
11165	23931	27724
11166	23891	27752
11167	23876	27684
11168	23913	27610
11169	23877	27628
11170	23828	27606
11171	23851	27542
11172	23844	27552
11173	23809	27557
11174	23828	27493
11175	23864	27491
11176	23805	27524
11177	23798	27491
11178	23812	27443
11179	23815	27506
11180	23778	27495
11181	23836	27453
11182	23828	27497
11183	23792	27511
11184	23828	27449
11185	23825	27502
11186	23785	27503
11187	23819	27454
11188	23838	27472
11189	23795	27500
11190	23807	27450
11191	23812	27433
11192	23790	27479
11193	23787	27423
11194	23818	27394
11195	23814	27439
11196	23765	27456
11197	23807	27398
11198	23804	27420
11199	23761	27442
11200	23788	27372
11201	23791	27353
11202	23810	27399
11203	23757	27435
11204	23781	27376
11205	23779	27384
11206	23756	27426
11207	23765	27382
11208	23823	27385
11209	23777	27455
11210	23778	27401
11211	23801	27404
11212	23786	27478
11213	23766	27443
11214	23835	27421
11215	23823	27489
11216	23790	27501
11217	23830	27461
11218	23829	27471
11219	23816	27524
11220	23781	27492
11221	23852	27457
11222	23844	27524
11223	23826	27547
11224	23794	27515
11225	23856	27487
11226	23848	27552
11227	23818	27579
11228	23856	27533
11229	23892	27540
11230	23844	27600
11231	23833	27580
11232	23871	27546
11233	23878	27607
11234	23841	27631
11235	23884	27578
11236	23906	27581
11237	23854	27638
11238	23867	27600
11239	23882	27590
11240	23876	27584
11241	23871	27630
11242	23835	27635
11243	23853	27641
11244	23852	27600
11245	23894	27581
11246	23894	27612
11247	23838	27649
11248	23878	27589
11249	23879	27589
11250	23859	27636
11251	23848	27602
11252	23898	27562
11253	23864	27617
11254	23835	27624
11255	23874	27578
11256	23868	27621
11257	23859	27641
11258	23901	27575
11259	23902	27615
11260	23857	27652
11261	23880	27597
11262	23874	27615
11263	23862	27643
11264	23876	27602
11265	23909	27595
11266	23869	27634
11267	23863	27606
11268	23881	27581
11269	23865	27644
11270	23839	27636
11271	23902	27577
11272	23894	27627
11273	23868	27660
11274	23863	27634
11275	23887	27667
11276	23864	27673
11277	23861	27665
11278	23858	27669
11279	23909	27597
11280	23911	27613
11281	23889	27645
11282	23895	27662
11283	23910	27625
11284	23917	27615
11285	23898	27673
11286	23869	27691
11287	23894	27642
11288	23906	27636
11289	23893	27689
11290	23872	27683
11291	23915	27640
11292	23933	27684
11293	23892	27718
11294	23881	27684
11295	23911	27643
11296	23893	27722
11297	23906	27679
11298	23934	27687
11299	23884	27710
11300	23919	27654
11301	23919	27706
11302	23871	27705
11303	23893	27724
11304	23901	27686
11305	23942	27659
11306	23946	27726
11307	23885	27734
11308	23932	27684
11309	23923	27729
11310	23882	27721
11311	23945	27675
11312	23914	27739
11313	23907	27709
11314	23930	27702
11315	23920	27752
11316	23902	27708
11317	23950	27684
11318	23902	27745
11319	23912	27711
11320	23925	27679
11321	23924	27732
11322	23891	27740
11323	23943	27679
11324	23941	27745
11325	23898	27737
11326	23935	27706
11327	23909	27765
11328	23915	27716
11329	23930	27691
11330	23916	27759
11331	23907	27720
11332	23967	27722
11333	23917	27777
11334	23901	27734
11335	23937	27711
11336	23948	27768
11337	23913	27788
11338	23956	27726
11339	23972	27772
11340	23931	27812
11341	23954	27755
11342	23944	27740
11343	23946	27777
11344	23900	27774
11345	23945	27717
11346	23934	27736
11347	23886	27721
11348	23930	27647
11349	23890	27659
11350	23852	27656
11351	23860	27570
11352	23890	27549
11353	23828	27577
11354	23817	27509
11355	23834	27467
11356	23804	27511
11357	23785	27462
11358	23826	27415
11359	23795	27467
11360	23762	27469
11361	23814	27417
11362	23792	27432
11363	23776	27462
11364	23773	27410
11365	23825	27409
11366	23780	27454
11367	23769	27424
11368	23797	27400
11369	23796	27446
11370	23751	27449
11371	23809	27391
11372	23801	27438
11373	23787	27431
11374	23760	27425
11375	23783	27394
11376	23782	27378
11377	23765	27416
11378	23750	27393
11379	23796	27343
11380	23781	27403
11381	23731	27398
11382	23769	27333
11383	23768	27383
11384	23723	27395
11385	23772	27335
11386	23790	27375
11387	23742	27392
11388	23777	27332
11389	23760	27344
11390	23743	27385
11391	23755	27338
11392	23789	27330
11393	23764	27385
11394	23741	27368
11395	23778	27338
11396	23780	27409
11397	23736	27405
11398	23791	27357
11399	23788	27407
11400	23757	27442
11401	23788	27398
11402	23791	27389
11403	23784	27442
11404	23774	27415
11405	23820	27387
11406	23790	27450
11407	23765	27430
11408	23810	27399
11409	23786	27444
11410	23764	27451
11411	23812	27401
11412	23817	27454
11413	23772	27470
11414	23809	27414
11415	23812	27411
11416	23789	27469
11417	23774	27434
11418	23829	27405
11419	23807	27456
11420	23779	27479
11421	23820	27425
11422	23801	27421
11423	23788	27471
11424	23767	27448
11425	23833	27418
11426	23825	27488
11427	23778	27496
11428	23834	27458
11429	23824	27452
11430	23810	27504
11431	23789	27485
11432	23833	27446
11433	23842	27502
11434	23804	27537
11435	23825	27479
11436	23824	27490
11437	23807	27533
11438	23817	27493
11439	23856	27483
11440	23824	27520
11441	23801	27520
11442	23843	27479
11443	23827	27519
11444	23802	27530
11445	23848	27483
11446	23867	27494
11447	23812	27528
11448	23861	27501
11449	23816	27536
11450	23837	27516
11451	23815	27534
11452	23859	27496
11453	23843	27503
11454	23843	27542
11455	23852	27533
11456	23830	27508
11457	23846	27488
11458	23834	27540
11459	23834	27553
11460	23807	27548
11461	23847	27521
11462	23876	27502
11463	23834	27564
11464	23810	27549
11465	23848	27501
11466	23857	27512
11467	23839	27565
11468	23813	27540
11469	23848	27520
11470	23876	27508
11471	23838	27561
11472	23812	27540
11473	23852	27492
11474	23848	27558
11475	23802	27569
11476	23872	27519
11477	23879	27570
11478	23830	27590
11479	23870	27536
11480	23860	27549
11481	23848	27590
11482	23834	27572
11483	23879	27532
11484	23873	27595
11485	23826	27592
11486	23857	27552
11487	23877	27609
11488	23839	27618
11489	23895	27563
11490	23907	27584
11491	23846	27637
11492	23866	27596
11493	23880	27580
11494	23866	27645
11495	23842	27613
11496	23913	27575
11497	23877	27640
11498	23861	27636
11499	23898	27600
11500	23897	27651
11501	23851	27673
11502	23903	27617
11503	23931	27619
11504	23867	27681
11505	23879	27635
11506	23911	27625
11507	23881	27678
11508	23872	27649
11509	23920	27602
11510	23894	27646
11511	23858	27637
11512	23872	27576
11513	23876	27607
11514	23841	27607
11515	23843	27523
11516	23852	27465
11517	23822	27498
11518	23768	27465
11519	23807	27400
11520	23795	27369
11521	23762	27403
11522	23745	27382
11523	23765	27355
11524	23737	27373
11525	23715	27310
11526	23756	27263
11527	23770	27305
11528	23719	27314
11529	23730	27269
11530	23743	27246
11531	23737	27285
11532	23695	27280
11533	23751	27231
11534	23758	27221
11535	23718	27284
11536	23681	27279
11537	23729	27225
11538	23736	27273
11539	23686	27291
11540	23747	27250
11541	23756	27257
11542	23714	27287
11543	23714	27254
11544	23732	27222
11545	23701	27277
11546	23681	27242
11547	23739	27191
11548	23710	27253
11549	23679	27269
11550	23685	27267
11551	23707	27216
11552	23717	27197
11553	23710	27248
11554	23686	27228
11555	23745	27192
11556	23716	27253
11557	23682	27258
11558	23722	27206
11559	23724	27255
11560	23731	27245
11561	23710	27299
11562	23725	27242
11563	23764	27251
11564	23724	27302
11565	23722	27286
11566	23750	27245
11567	23749	27319
11568	23714	27325
11569	23763	27281
11570	23772	27329
11571	23722	27336
11572	23764	27308
11573	23756	27319
11574	23736	27355
11575	23738	27308
11576	23786	27295
11577	23748	27351
11578	23728	27320
11579	23765	27280
11580	23751	27332
11581	23717	27338
11582	23769	27297
11583	23780	27338
11584	23723	27333
11585	23780	27297
11586	23778	27357
11587	23737	27376
11588	23749	27379
11589	23780	27337
